Epoch [49], Step [1/120], Patch [1/6], SIDD Loss: 0.00018762607942335308, DIV2K Loss: 0.019492559134960175
Epoch [49], Step [108/120], Patch [7/9], SIDD Loss: 9.301293175667524e-05, DIV2K Loss: 0.00839981995522976
Epoch [49], Step [108/120], Patch [8/9], SIDD Loss: 0.00011482097033876926, DIV2K Loss: 0.009008660912513733
Epoch [49], Step [108/120], Patch [9/9], SIDD Loss: 0.0002595550031401217, DIV2K Loss: 0.012805888429284096
Epoch [49], Step [109/120], Patch [1/9], SIDD Loss: 0.0006065006600692868, DIV2K Loss: 0.016076458618044853
Epoch [49], Step [109/120], Patch [2/9], SIDD Loss: 0.0016073368024080992, DIV2K Loss: 0.012553620152175426
Epoch [49], Step [109/120], Patch [3/9], SIDD Loss: 0.0007825823267921805, DIV2K Loss: 0.009023915976285934
Epoch [49], Step [109/120], Patch [4/9], SIDD Loss: 0.0006467045750468969, DIV2K Loss: 0.020575735718011856
Epoch [49], Step [109/120], Patch [5/9], SIDD Loss: 0.0006350449984893203, DIV2K Loss: 0.013237988576292992
Epoch [49], Step [109/120], Patch [6/9], SIDD Loss: 0.0005207998910918832, DIV2K Loss: 0.008526171557605267
Epoch [49], Step [109/120], Patch [7/9], SIDD Loss: 0.0012169646797701716, DIV2K Loss: 0.013060903176665306
Epoch [49], Step [109/120], Patch [8/9], SIDD Loss: 0.0008611410739831626, DIV2K Loss: 0.004685966297984123
Epoch [49], Step [109/120], Patch [9/9], SIDD Loss: 0.0011206923518329859, DIV2K Loss: 0.008424883708357811
Epoch [49], Step [110/120], Patch [1/6], SIDD Loss: 9.906692139338702e-05, DIV2K Loss: 0.013784438371658325
Epoch [49], Step [110/120], Patch [2/6], SIDD Loss: 8.749909466132522e-05, DIV2K Loss: 0.01644120365381241
Epoch [49], Step [110/120], Patch [3/6], SIDD Loss: 0.00014738910249434412, DIV2K Loss: 0.01813872903585434
Epoch [49], Step [110/120], Patch [4/6], SIDD Loss: 8.650126255815849e-05, DIV2K Loss: 0.0133547093719244
Epoch [49], Step [110/120], Patch [5/6], SIDD Loss: 6.698985089315102e-05, DIV2K Loss: 0.013548770919442177
Epoch [49], Step [110/120], Patch [6/6], SIDD Loss: 0.0001556644419906661, DIV2K Loss: 0.012315078638494015
Epoch [49], Step [111/120], Patch [1/6], SIDD Loss: 0.00010566652053967118, DIV2K Loss: 0.0023350357078015804
Epoch [49], Step [111/120], Patch [2/6], SIDD Loss: 9.698948997538537e-05, DIV2K Loss: 0.002593544777482748
Epoch [49], Step [111/120], Patch [3/6], SIDD Loss: 7.68341269576922e-05, DIV2K Loss: 0.002669988200068474
Epoch [49], Step [111/120], Patch [4/6], SIDD Loss: 8.0691090261098e-05, DIV2K Loss: 0.002265836577862501
Epoch [49], Step [111/120], Patch [5/6], SIDD Loss: 9.651790605857968e-05, DIV2K Loss: 0.0025064381770789623
Epoch [49], Step [111/120], Patch [6/6], SIDD Loss: 8.680300379637629e-05, DIV2K Loss: 0.0025584541726857424
Epoch [49], Step [112/120], Patch [1/6], SIDD Loss: 0.00013598153600469232, DIV2K Loss: 0.0047068847343325615
Epoch [49], Step [112/120], Patch [2/6], SIDD Loss: 0.0003308572340756655, DIV2K Loss: 0.001973689068108797
Epoch [49], Step [112/120], Patch [3/6], SIDD Loss: 0.00012395884550642222, DIV2K Loss: 0.0013375886483117938
Epoch [49], Step [112/120], Patch [4/6], SIDD Loss: 0.00010522449156269431, DIV2K Loss: 0.01193362008780241
Epoch [49], Step [112/120], Patch [5/6], SIDD Loss: 0.00012878866982646286, DIV2K Loss: 0.00652594119310379
Epoch [49], Step [112/120], Patch [6/6], SIDD Loss: 8.95193952601403e-05, DIV2K Loss: 0.005324556492269039
Epoch [49], Step [113/120], Patch [1/6], SIDD Loss: 6.719250086462125e-05, DIV2K Loss: 0.004743702244013548
Epoch [49], Step [113/120], Patch [2/6], SIDD Loss: 0.000119157244625967, DIV2K Loss: 0.004070763476192951
Epoch [49], Step [113/120], Patch [3/6], SIDD Loss: 6.879947613924742e-05, DIV2K Loss: 0.0037114694714546204
Epoch [49], Step [113/120], Patch [4/6], SIDD Loss: 6.827760807937011e-05, DIV2K Loss: 0.005182019900530577
Epoch [49], Step [113/120], Patch [5/6], SIDD Loss: 6.931783718755469e-05, DIV2K Loss: 0.004089793190360069
Epoch [49], Step [113/120], Patch [6/6], SIDD Loss: 0.00011059796088375151, DIV2K Loss: 0.003855721792206168
Epoch [49], Step [114/120], Patch [1/6], SIDD Loss: 0.00022875417198520154, DIV2K Loss: 0.002386189065873623
Epoch [49], Step [114/120], Patch [2/6], SIDD Loss: 5.7083430874627084e-05, DIV2K Loss: 0.002917901147156954
Epoch [49], Step [114/120], Patch [3/6], SIDD Loss: 6.070270319469273e-05, DIV2K Loss: 0.004600846208631992
Epoch [49], Step [114/120], Patch [4/6], SIDD Loss: 0.00010975744226016104, DIV2K Loss: 0.008388559333980083
Epoch [49], Step [114/120], Patch [5/6], SIDD Loss: 5.674283602274954e-05, DIV2K Loss: 0.00871589221060276
Epoch [49], Step [114/120], Patch [6/6], SIDD Loss: 6.082215622882359e-05, DIV2K Loss: 0.007399396505206823
Epoch [49], Step [115/120], Patch [1/6], SIDD Loss: 4.736282426165417e-05, DIV2K Loss: 0.007734086364507675
Epoch [49], Step [115/120], Patch [2/6], SIDD Loss: 4.837853703065775e-05, DIV2K Loss: 0.01223057322204113
Epoch [49], Step [115/120], Patch [3/6], SIDD Loss: 6.949997623451054e-05, DIV2K Loss: 0.013155985623598099
Epoch [49], Step [115/120], Patch [4/6], SIDD Loss: 0.0001337394496658817, DIV2K Loss: 0.01126876100897789
Epoch [49], Step [115/120], Patch [5/6], SIDD Loss: 4.043091394123621e-05, DIV2K Loss: 0.007127914112061262
Epoch [49], Step [115/120], Patch [6/6], SIDD Loss: 5.5865326430648565e-05, DIV2K Loss: 0.00758054293692112
Epoch [49], Step [116/120], Patch [1/6], SIDD Loss: 9.795870573725551e-05, DIV2K Loss: 0.0038447841070592403
Epoch [49], Step [116/120], Patch [2/6], SIDD Loss: 5.317786417435855e-05, DIV2K Loss: 0.0052903806790709496
Epoch [49], Step [116/120], Patch [3/6], SIDD Loss: 4.2984989704564214e-05, DIV2K Loss: 0.005263188853859901
Epoch [49], Step [116/120], Patch [4/6], SIDD Loss: 5.1070972403977066e-05, DIV2K Loss: 0.0038944995030760765
Epoch [49], Step [116/120], Patch [5/6], SIDD Loss: 6.392633076757193e-05, DIV2K Loss: 0.002701927674934268
Epoch [49], Step [116/120], Patch [6/6], SIDD Loss: 4.8600457375869155e-05, DIV2K Loss: 0.002260081237182021
Epoch [49], Step [117/120], Patch [1/6], SIDD Loss: 0.00017644019681029022, DIV2K Loss: 0.0013553638709709048
Epoch [49], Step [117/120], Patch [2/6], SIDD Loss: 0.00011525768786668777, DIV2K Loss: 0.0012821468990296125
Epoch [49], Step [117/120], Patch [3/6], SIDD Loss: 0.00018556682334747165, DIV2K Loss: 0.0015672392910346389
Epoch [49], Step [117/120], Patch [4/6], SIDD Loss: 0.00010855689470190555, DIV2K Loss: 0.0022754601668566465
Epoch [49], Step [117/120], Patch [5/6], SIDD Loss: 0.00021505821496248245, DIV2K Loss: 0.0020634979009628296
Epoch [49], Step [117/120], Patch [6/6], SIDD Loss: 0.0001316491689067334, DIV2K Loss: 0.0028286012820899487
Epoch [49], Step [118/120], Patch [1/6], SIDD Loss: 0.0001883042714325711, DIV2K Loss: 0.00981917604804039
Epoch [49], Step [118/120], Patch [2/6], SIDD Loss: 0.00012753989722114056, DIV2K Loss: 0.009999876841902733
Epoch [49], Step [118/120], Patch [3/6], SIDD Loss: 9.141823829850182e-05, DIV2K Loss: 0.012235322967171669
Epoch [49], Step [118/120], Patch [4/6], SIDD Loss: 0.00012442143633961678, DIV2K Loss: 0.0042943088337779045
Epoch [49], Step [118/120], Patch [5/6], SIDD Loss: 0.00011047923180740327, DIV2K Loss: 0.005329806357622147
Epoch [49], Step [118/120], Patch [6/6], SIDD Loss: 9.595968731446192e-05, DIV2K Loss: 0.006294905208051205
Epoch [49], Step [119/120], Patch [1/6], SIDD Loss: 0.00010043590737041086, DIV2K Loss: 0.002584744244813919
Epoch [49], Step [119/120], Patch [2/6], SIDD Loss: 9.52183036133647e-05, DIV2K Loss: 0.005282762460410595
Epoch [49], Step [119/120], Patch [3/6], SIDD Loss: 4.885834641754627e-05, DIV2K Loss: 0.0056800758466124535
Epoch [49], Step [119/120], Patch [4/6], SIDD Loss: 6.495253182947636e-05, DIV2K Loss: 0.0043953657150268555
Epoch [49], Step [119/120], Patch [5/6], SIDD Loss: 3.7401456211227924e-05, DIV2K Loss: 0.009303156286478043
Epoch [49], Step [119/120], Patch [6/6], SIDD Loss: 4.07358274969738e-05, DIV2K Loss: 0.007585717365145683
Epoch [49], Step [120/120], Patch [1/6], SIDD Loss: 0.00011008264118572697, DIV2K Loss: 0.002531671430915594
Epoch [49], Step [120/120], Patch [2/6], SIDD Loss: 0.00010000895417761058, DIV2K Loss: 0.003051029983907938
Epoch [49], Step [120/120], Patch [3/6], SIDD Loss: 8.190722292056307e-05, DIV2K Loss: 0.002483688062056899
Epoch [49], Step [120/120], Patch [4/6], SIDD Loss: 5.53869285795372e-05, DIV2K Loss: 0.0049822647124528885
Epoch [49], Step [120/120], Patch [5/6], SIDD Loss: 0.00014261667092796415, DIV2K Loss: 0.014025244861841202
Epoch [49], Step [120/120], Patch [6/6], SIDD Loss: 5.6160915846703574e-05, DIV2K Loss: 0.01487228274345398
Epoch [49], SIDD Epoch Loss: 0.00019940540438946537, DIV2K Epoch Loss: 0.007279360457761396
